id_obligor,rating,pd,default
OB15507,C2,0.25,1
OB05280,A3,0.02,0
OB12516,B2,0.06,0
OB14882,C1,0.16,0
OB14573,C1,0.16,0
OB10447,B2,0.06,1
OB13008,B3,0.1,0
OB10514,B2,0.06,1
OB07039,A3,0.02,0
OB07905,B1,0.035,0
OB09829,B1,0.035,0
OB16086,C3,0.38,0
OB05686,A3,0.02,0
OB04092,A2,0.01,0
OB11879,B2,0.06,0
OB07366,B1,0.035,0
OB06246,A3,0.02,0
OB01608,A1,0.005,0
OB05287,A3,0.02,0
OB08005,B1,0.035,0
OB05408,A3,0.02,0
OB09762,B1,0.035,0
OB10353,B1,0.035,0
OB03094,A2,0.01,0
OB01809,A2,0.01,0
OB06489,A3,0.02,0
OB06788,A3,0.02,0
OB10673,B2,0.06,0
OB00500,A1,0.005,0
OB03685,A2,0.01,0
OB07412,B1,0.035,0
OB04214,A3,0.02,0
OB11188,B2,0.06,0
OB01412,A1,0.005,0
OB00817,A1,0.005,0
OB05413,A3,0.02,0
OB03446,A2,0.01,0
OB06656,A3,0.02,0
OB04606,A3,0.02,0
OB04243,A3,0.02,0
OB14821,C1,0.16,1
OB15647,C2,0.25,0
OB08822,B1,0.035,0
OB05633,A3,0.02,0
OB15863,C2,0.25,0
OB09389,B1,0.035,0
OB12805,B2,0.06,0
OB13983,B3,0.1,1
OB05827,A3,0.02,0
OB04859,A3,0.02,0
OB00205,A1,0.005,0
OB06919,A3,0.02,0
OB03121,A2,0.01,0
OB12007,B2,0.06,1
OB03090,A2,0.01,0
OB07985,B1,0.035,0
OB06102,A3,0.02,0
OB08566,B1,0.035,0
OB05549,A3,0.02,0
OB10843,B2,0.06,0
OB02748,A2,0.01,0
OB16164,C3,0.38,1
OB11309,B2,0.06,0
OB06449,A3,0.02,0
OB01755,A1,0.005,0
OB05312,A3,0.02,0
OB01482,A1,0.005,0
OB08991,B1,0.035,0
OB04571,A3,0.02,0
OB08007,B1,0.035,0
OB06312,A3,0.02,0
OB12971,B2,0.06,0
OB06000,A3,0.02,0
OB00980,A1,0.005,0
OB03529,A2,0.01,0
OB00550,A1,0.005,0
OB07264,B1,0.035,1
OB16165,C3,0.38,0
OB14322,B3,0.1,0
OB15140,C1,0.16,0
OB01426,A1,0.005,0
OB02907,A2,0.01,0
OB03320,A2,0.01,0
OB08769,B1,0.035,0
OB08065,B1,0.035,0
OB06904,A3,0.02,0
OB09645,B1,0.035,0
OB07196,A3,0.02,0
OB01321,A1,0.005,0
OB04542,A3,0.02,0
OB13420,B3,0.1,0
OB14835,C1,0.16,0
OB04724,A3,0.02,0
OB04444,A3,0.02,0
OB08534,B1,0.035,0
OB06169,A3,0.02,0
OB14770,C1,0.16,1
OB04744,A3,0.02,0
OB01872,A2,0.01,0
OB10740,B2,0.06,1
OB13780,B3,0.1,0
OB08496,B1,0.035,0
OB08100,B1,0.035,0
OB06174,A3,0.02,0
OB06405,A3,0.02,0
OB07072,A3,0.02,0
OB04681,A3,0.02,0
OB11433,B2,0.06,0
OB13678,B3,0.1,0
OB03046,A2,0.01,0
OB04393,A3,0.02,0
OB07595,B1,0.035,0
OB08568,B1,0.035,0
OB11062,B2,0.06,0
OB00242,A1,0.005,0
OB15105,C1,0.16,1
OB05959,A3,0.02,0
OB01480,A1,0.005,0
OB14553,C1,0.16,0
OB13502,B3,0.1,0
OB12673,B2,0.06,0
OB00787,A1,0.005,0
OB09790,B1,0.035,0
OB08363,B1,0.035,0
OB06633,A3,0.02,0
OB03267,A2,0.01,0
OB00678,A1,0.005,0
OB00897,A1,0.005,0
OB09320,B1,0.035,0
OB15627,C2,0.25,0
OB10968,B2,0.06,0
OB01377,A1,0.005,0
OB12319,B2,0.06,0
OB06031,A3,0.02,1
OB04574,A3,0.02,0
OB01618,A1,0.005,0
OB12626,B2,0.06,0
OB01896,A2,0.01,0
OB12609,B2,0.06,0
OB02130,A2,0.01,0
OB16081,C3,0.38,0
OB02793,A2,0.01,0
OB08828,B1,0.035,0
OB04717,A3,0.02,0
OB13114,B3,0.1,0
OB05755,A3,0.02,0
OB06199,A3,0.02,0
OB13844,B3,0.1,0
OB00622,A1,0.005,0
OB11874,B2,0.06,0
OB04774,A3,0.02,0
OB00671,A1,0.005,0
OB16173,C3,0.38,1
OB12171,B2,0.06,0
OB07231,B1,0.035,0
OB14237,B3,0.1,0
OB06380,A3,0.02,0
OB03215,A2,0.01,0
OB10987,B2,0.06,0
OB00682,A1,0.005,0
OB10505,B2,0.06,0
OB04032,A2,0.01,0
OB14781,C1,0.16,0
OB04260,A3,0.02,0
OB09832,B1,0.035,0
OB11608,B2,0.06,0
OB06047,A3,0.02,0
OB12185,B2,0.06,0
OB15183,C1,0.16,0
OB01646,A1,0.005,0
OB14313,B3,0.1,0
OB04832,A3,0.02,0
OB04633,A3,0.02,0
OB13167,B3,0.1,0
OB10962,B2,0.06,0
OB01586,A1,0.005,0
OB15530,C2,0.25,0
OB14784,C1,0.16,1
OB08085,B1,0.035,0
OB01350,A1,0.005,0
OB07222,B1,0.035,0
OB00867,A1,0.005,0
OB14872,C1,0.16,1
OB02800,A2,0.01,0
OB15997,C3,0.38,0
OB15433,C2,0.25,0
OB15956,C3,0.38,1
OB00916,A1,0.005,0
OB01768,A1,0.005,0
OB04295,A3,0.02,0
OB06562,A3,0.02,0
OB16189,C3,0.38,0
OB05704,A3,0.02,0
OB06192,A3,0.02,0
OB00015,A1,0.005,0
OB08266,B1,0.035,0
OB07976,B1,0.035,0
OB07773,B1,0.035,0
OB06518,A3,0.02,0
OB07411,B1,0.035,0
OB05894,A3,0.02,0
OB13285,B3,0.1,0
OB11980,B2,0.06,0
OB07207,B1,0.035,0
OB13912,B3,0.1,1
OB07694,B1,0.035,0
OB05603,A3,0.02,0
OB10750,B2,0.06,0
OB00836,A1,0.005,0
OB14769,C1,0.16,1
OB01745,A1,0.005,0
OB04264,A3,0.02,0
OB09386,B1,0.035,0
OB11130,B2,0.06,0
OB11373,B2,0.06,0
OB09413,B1,0.035,0
OB11946,B2,0.06,0
OB13673,B3,0.1,0
OB01195,A1,0.005,0
OB10820,B2,0.06,0
OB12867,B2,0.06,0
OB12140,B2,0.06,0
OB14664,C1,0.16,0
OB01699,A1,0.005,0
OB14040,B3,0.1,1
OB02477,A2,0.01,0
OB13147,B3,0.1,0
OB08129,B1,0.035,0
OB14284,B3,0.1,0
OB06852,A3,0.02,0
OB06287,A3,0.02,0
OB04467,A3,0.02,0
OB08678,B1,0.035,0
OB08324,B1,0.035,0
OB14606,C1,0.16,0
OB11523,B2,0.06,0
OB04617,A3,0.02,0
OB12860,B2,0.06,0
OB10840,B2,0.06,0
OB02455,A2,0.01,0
OB02282,A2,0.01,0
OB01944,A2,0.01,0
OB02817,A2,0.01,0
OB11975,B2,0.06,0
OB00948,A1,0.005,0
OB07216,B1,0.035,0
OB06950,A3,0.02,0
OB06080,A3,0.02,0
OB01490,A1,0.005,0
OB10053,B1,0.035,0
OB13151,B3,0.1,0
OB01097,A1,0.005,0
OB10317,B1,0.035,0
OB13520,B3,0.1,0
OB10848,B2,0.06,0
OB10876,B2,0.06,0
OB13106,B3,0.1,0
OB14216,B3,0.1,0
OB02825,A2,0.01,0
OB08703,B1,0.035,0
OB12228,B2,0.06,0
OB10054,B1,0.035,0
OB08639,B1,0.035,0
OB01360,A1,0.005,0
OB05204,A3,0.02,0
OB08726,B1,0.035,0
OB13565,B3,0.1,0
OB03253,A2,0.01,0
OB11912,B2,0.06,0
OB06299,A3,0.02,0
OB06265,A3,0.02,0
OB02669,A2,0.01,0
OB15939,C3,0.38,0
OB15678,C2,0.25,1
OB11506,B2,0.06,1
OB06318,A3,0.02,0
OB14365,B3,0.1,0
OB07810,B1,0.035,0
OB14735,C1,0.16,0
OB09384,B1,0.035,1
OB10924,B2,0.06,0
OB04711,A3,0.02,0
OB03856,A2,0.01,0
OB09923,B1,0.035,1
OB03603,A2,0.01,0
OB05536,A3,0.02,0
OB05099,A3,0.02,0
OB08450,B1,0.035,0
OB15548,C2,0.25,0
OB09653,B1,0.035,0
OB15649,C2,0.25,1
OB14106,B3,0.1,0
OB08132,B1,0.035,0
OB12111,B2,0.06,0
OB01689,A1,0.005,0
OB04777,A3,0.02,0
OB14232,B3,0.1,0
OB00161,A1,0.005,0
OB12133,B2,0.06,0
OB12642,B2,0.06,0
OB14130,B3,0.1,0
OB08017,B1,0.035,0
OB02680,A2,0.01,0
OB01552,A1,0.005,0
OB06422,A3,0.02,0
OB15354,C1,0.16,0
OB14173,B3,0.1,0
OB06126,A3,0.02,0
OB08113,B1,0.035,0
OB11290,B2,0.06,0
OB02226,A2,0.01,0
OB02154,A2,0.01,0
OB13020,B3,0.1,1
OB04460,A3,0.02,0
OB10794,B2,0.06,0
OB10274,B1,0.035,0
OB07454,B1,0.035,0
OB06456,A3,0.02,0
OB06430,A3,0.02,0
OB12403,B2,0.06,0
OB00615,A1,0.005,0
OB04188,A2,0.01,0
OB05741,A3,0.02,0
OB03838,A2,0.01,0
OB12320,B2,0.06,0
OB14997,C1,0.16,0
OB03971,A2,0.01,0
OB06061,A3,0.02,0
OB14549,C1,0.16,0
OB10194,B1,0.035,0
OB10746,B2,0.06,0
OB14342,B3,0.1,0
OB07063,A3,0.02,0
OB04691,A3,0.02,0
OB09854,B1,0.035,0
OB06498,A3,0.02,0
OB16045,C3,0.38,0
OB08335,B1,0.035,0
OB12758,B2,0.06,0
OB08136,B1,0.035,0
OB00259,A1,0.005,0
OB01497,A1,0.005,0
OB07964,B1,0.035,0
OB09795,B1,0.035,0
OB06377,A3,0.02,0
OB10934,B2,0.06,0
OB06472,A3,0.02,0
OB08842,B1,0.035,0
OB02324,A2,0.01,0
OB11944,B2,0.06,0
OB09163,B1,0.035,0
OB14409,B3,0.1,0
OB07187,A3,0.02,0
OB07821,B1,0.035,0
OB03008,A2,0.01,0
OB07226,B1,0.035,0
OB07662,B1,0.035,0
OB14269,B3,0.1,0
OB10693,B2,0.06,0
OB01364,A1,0.005,0
OB05565,A3,0.02,0
OB03057,A2,0.01,0
OB06042,A3,0.02,0
OB05078,A3,0.02,0
OB04367,A3,0.02,0
OB01641,A1,0.005,0
OB02270,A2,0.01,0
OB01697,A1,0.005,0
OB08676,B1,0.035,0
OB02450,A2,0.01,0
OB10104,B1,0.035,0
OB08602,B1,0.035,0
OB05916,A3,0.02,0
OB08599,B1,0.035,0
OB01806,A2,0.01,0
OB10006,B1,0.035,0
OB07359,B1,0.035,0
OB11126,B2,0.06,0
OB04930,A3,0.02,0
OB06191,A3,0.02,0
OB15071,C1,0.16,0
OB04409,A3,0.02,0
OB07283,B1,0.035,0
OB11672,B2,0.06,0
OB00464,A1,0.005,0
OB01224,A1,0.005,0
OB12416,B2,0.06,0
OB14714,C1,0.16,0
OB07673,B1,0.035,0
OB07344,B1,0.035,0
OB05188,A3,0.02,0
OB04788,A3,0.02,0
OB03998,A2,0.01,0
OB04200,A2,0.01,0
OB04378,A3,0.02,0
OB09824,B1,0.035,0
OB04789,A3,0.02,0
OB08876,B1,0.035,0
OB14783,C1,0.16,0
OB11026,B2,0.06,0
OB07954,B1,0.035,0
OB13504,B3,0.1,0
OB01119,A1,0.005,0
OB14647,C1,0.16,0
OB11652,B2,0.06,0
OB10773,B2,0.06,0
OB05089,A3,0.02,0
OB14374,B3,0.1,0
OB06792,A3,0.02,0
OB06082,A3,0.02,0
OB12119,B2,0.06,0
OB03341,A2,0.01,0
OB06177,A3,0.02,0
OB00200,A1,0.005,0
OB05349,A3,0.02,0
OB02122,A2,0.01,0
OB04420,A3,0.02,0
OB05910,A3,0.02,0
OB10543,B2,0.06,0
OB12328,B2,0.06,0
OB06769,A3,0.02,0
OB12357,B2,0.06,0
OB10603,B2,0.06,0
OB09768,B1,0.035,0
OB04776,A3,0.02,0
OB05011,A3,0.02,0
OB12335,B2,0.06,0
OB10721,B2,0.06,0
OB14534,C1,0.16,0
OB08558,B1,0.035,0
OB13022,B3,0.1,1
OB05163,A3,0.02,0
OB06438,A3,0.02,0
OB02072,A2,0.01,0
OB11392,B2,0.06,0
OB06770,A3,0.02,0
OB12576,B2,0.06,0
OB03227,A2,0.01,0
OB03032,A2,0.01,0
OB11257,B2,0.06,0
OB10742,B2,0.06,0
OB06264,A3,0.02,0
OB09581,B1,0.035,0
OB06842,A3,0.02,0
OB06522,A3,0.02,0
OB09774,B1,0.035,0
OB06930,A3,0.02,0
OB02063,A2,0.01,0
OB00887,A1,0.005,0
OB02610,A2,0.01,0
OB08231,B1,0.035,0
OB02953,A2,0.01,0
OB12110,B2,0.06,0
OB10749,B2,0.06,0
OB07140,A3,0.02,0
OB16063,C3,0.38,0
OB03279,A2,0.01,0
OB04911,A3,0.02,0
OB02687,A2,0.01,0
OB15512,C2,0.25,0
OB06163,A3,0.02,0
OB01058,A1,0.005,0
OB04890,A3,0.02,0
OB13737,B3,0.1,0
OB15406,C2,0.25,0
OB05829,A3,0.02,0
OB09290,B1,0.035,0
OB03753,A2,0.01,0
OB15818,C2,0.25,0
OB01472,A1,0.005,0
OB01258,A1,0.005,0
OB03880,A2,0.01,0
OB08645,B1,0.035,0
OB13532,B3,0.1,0
OB06227,A3,0.02,0
OB00829,A1,0.005,0
OB15652,C2,0.25,0
OB11129,B2,0.06,0
OB14083,B3,0.1,0
OB15686,C2,0.25,0
OB00723,A1,0.005,0
OB10226,B1,0.035,1
OB07560,B1,0.035,0
OB07718,B1,0.035,1
OB10384,B1,0.035,0
OB11081,B2,0.06,0
OB09788,B1,0.035,0
OB06973,A3,0.02,0
OB05965,A3,0.02,1
OB04861,A3,0.02,0
OB14670,C1,0.16,1
OB14809,C1,0.16,0
OB12164,B2,0.06,0
OB11289,B2,0.06,0
OB11941,B2,0.06,0
OB04431,A3,0.02,0
OB04751,A3,0.02,0
OB09633,B1,0.035,0
OB12572,B2,0.06,0
OB12270,B2,0.06,0
OB00351,A1,0.005,0
OB05546,A3,0.02,0
OB13995,B3,0.1,0
OB02260,A2,0.01,0
OB07800,B1,0.035,0
OB02027,A2,0.01,0
OB16029,C3,0.38,1
OB03353,A2,0.01,0
OB10632,B2,0.06,0
OB15567,C2,0.25,1
OB01446,A1,0.005,0
OB13641,B3,0.1,0
OB05250,A3,0.02,0
OB07739,B1,0.035,0
OB13264,B3,0.1,0
OB16168,C3,0.38,0
OB12963,B2,0.06,0
OB04565,A3,0.02,0
OB05414,A3,0.02,0
OB01612,A1,0.005,0
OB00430,A1,0.005,0
OB03951,A2,0.01,0
OB05652,A3,0.02,0
OB05226,A3,0.02,0
OB07724,B1,0.035,0
OB01211,A1,0.005,0
OB09109,B1,0.035,0
OB04263,A3,0.02,0
OB13661,B3,0.1,0
OB06551,A3,0.02,0
OB10806,B2,0.06,0
OB02495,A2,0.01,0
OB09193,B1,0.035,0
OB05275,A3,0.02,0
OB00057,A1,0.005,0
OB03021,A2,0.01,0
OB12252,B2,0.06,0
OB00209,A1,0.005,0
OB02112,A2,0.01,0
OB14402,B3,0.1,1
OB05404,A3,0.02,0
OB01441,A1,0.005,0
OB00426,A1,0.005,0
OB08062,B1,0.035,0
OB08890,B1,0.035,0
OB09458,B1,0.035,0
OB01624,A1,0.005,0
OB04834,A3,0.02,0
OB07676,B1,0.035,0
OB01594,A1,0.005,0
OB02302,A2,0.01,0
OB04589,A3,0.02,0
OB05058,A3,0.02,0
OB05957,A3,0.02,0
OB12472,B2,0.06,0
OB15292,C1,0.16,1
OB07132,A3,0.02,0
OB14348,B3,0.1,1
OB09171,B1,0.035,0
OB15531,C2,0.25,0
OB14704,C1,0.16,0
OB09012,B1,0.035,0
OB05923,A3,0.02,0
OB07644,B1,0.035,0
OB15552,C2,0.25,0
OB14221,B3,0.1,0
OB09660,B1,0.035,0
OB14622,C1,0.16,1
OB08288,B1,0.035,0
OB08814,B1,0.035,0
OB09026,B1,0.035,0
OB05464,A3,0.02,0
OB07819,B1,0.035,0
OB12199,B2,0.06,0
OB11241,B2,0.06,0
OB01779,A1,0.005,0
OB12259,B2,0.06,0
OB00337,A1,0.005,0
OB02643,A2,0.01,0
OB07262,B1,0.035,0
OB09276,B1,0.035,0
OB07497,B1,0.035,0
OB02608,A2,0.01,0
OB06962,A3,0.02,0
OB11762,B2,0.06,0
OB04025,A2,0.01,0
OB13796,B3,0.1,0
OB08583,B1,0.035,0
OB00738,A1,0.005,0
OB00114,A1,0.005,0
OB01069,A1,0.005,0
OB12116,B2,0.06,0
OB00938,A1,0.005,0
OB02300,A2,0.01,0
OB15537,C2,0.25,0
OB07792,B1,0.035,0
OB06980,A3,0.02,0
OB00258,A1,0.005,0
OB02239,A2,0.01,0
OB01340,A1,0.005,0
OB09345,B1,0.035,0
OB15225,C1,0.16,0
OB00993,A1,0.005,0
OB01847,A2,0.01,1
OB10751,B2,0.06,0
OB05106,A3,0.02,0
OB10165,B1,0.035,0
OB12803,B2,0.06,0
OB12815,B2,0.06,0
OB11857,B2,0.06,0
OB03404,A2,0.01,0
OB06525,A3,0.02,0
OB00133,A1,0.005,0
OB10655,B2,0.06,0
OB04132,A2,0.01,0
OB00442,A1,0.005,0
OB04161,A2,0.01,0
OB10222,B1,0.035,0
OB09861,B1,0.035,0
OB05866,A3,0.02,0
OB05379,A3,0.02,0
OB07681,B1,0.035,0
OB10368,B1,0.035,0
OB04735,A3,0.02,0
OB05382,A3,0.02,0
OB05321,A3,0.02,0
OB13762,B3,0.1,0
OB15589,C2,0.25,1
OB07586,B1,0.035,0
OB05315,A3,0.02,0
OB09791,B1,0.035,0
OB02726,A2,0.01,0
OB15903,C3,0.38,0
OB14177,B3,0.1,0
OB04864,A3,0.02,0
OB10765,B2,0.06,0
OB14989,C1,0.16,0
OB01295,A1,0.005,0
OB08328,B1,0.035,0
OB13731,B3,0.1,0
OB01660,A1,0.005,0
OB09937,B1,0.035,0
OB09471,B1,0.035,0
OB13959,B3,0.1,0
OB07056,A3,0.02,0
OB03431,A2,0.01,0
OB03547,A2,0.01,0
OB14916,C1,0.16,0
OB12250,B2,0.06,0
OB08322,B1,0.035,0
OB10893,B2,0.06,0
OB00028,A1,0.005,0
OB06309,A3,0.02,0
OB00492,A1,0.005,0
OB07948,B1,0.035,0
OB12741,B2,0.06,0
OB09427,B1,0.035,0
OB15371,C1,0.16,0
OB08336,B1,0.035,0
OB11798,B2,0.06,0
OB04044,A2,0.01,0
OB14041,B3,0.1,0
OB02126,A2,0.01,0
OB08652,B1,0.035,0
OB11751,B2,0.06,0
OB10584,B2,0.06,0
OB12969,B2,0.06,0
OB10202,B1,0.035,0
OB11287,B2,0.06,0
OB02467,A2,0.01,0
OB14051,B3,0.1,0
OB05844,A3,0.02,0
OB06051,A3,0.02,0
OB04458,A3,0.02,0
OB09997,B1,0.035,0
OB12608,B2,0.06,0
OB08395,B1,0.035,0
OB05031,A3,0.02,0
OB07622,B1,0.035,0
OB00340,A1,0.005,0
OB04202,A3,0.02,0
OB08126,B1,0.035,0
OB03652,A2,0.01,0
OB09157,B1,0.035,1
OB00125,A1,0.005,0
OB06645,A3,0.02,0
OB03026,A2,0.01,0
OB02387,A2,0.01,0
OB01966,A2,0.01,0
OB11165,B2,0.06,0
OB02961,A2,0.01,0
OB07258,B1,0.035,0
OB12735,B2,0.06,0
OB09402,B1,0.035,0
OB11189,B2,0.06,1
OB08840,B1,0.035,0
OB00970,A1,0.005,0
OB11516,B2,0.06,0
OB04309,A3,0.02,0
OB09950,B1,0.035,0
OB13835,B3,0.1,0
OB01589,A1,0.005,0
OB00936,A1,0.005,0
OB09643,B1,0.035,0
OB06564,A3,0.02,0
OB00524,A1,0.005,0
OB01354,A1,0.005,0
OB06394,A3,0.02,0
OB03139,A2,0.01,0
OB01189,A1,0.005,0
OB08022,B1,0.035,0
OB12506,B2,0.06,0
OB07713,B1,0.035,0
OB06746,A3,0.02,0
OB08707,B1,0.035,0
OB11633,B2,0.06,0
OB15142,C1,0.16,1
OB00878,A1,0.005,0
OB03295,A2,0.01,0
OB10215,B1,0.035,0
OB08145,B1,0.035,0
OB13691,B3,0.1,0
OB08259,B1,0.035,0
OB11887,B2,0.06,0
OB12550,B2,0.06,0
OB09674,B1,0.035,0
OB08438,B1,0.035,0
OB12085,B2,0.06,0
OB04833,A3,0.02,0
OB05943,A3,0.02,0
OB15622,C2,0.25,0
OB03430,A2,0.01,0
OB06880,A3,0.02,0
OB14095,B3,0.1,1
OB07846,B1,0.035,0
OB06300,A3,0.02,0
OB10952,B2,0.06,0
OB10137,B1,0.035,0
OB04757,A3,0.02,0
OB15419,C2,0.25,0
OB06898,A3,0.02,0
OB14867,C1,0.16,0
OB12124,B2,0.06,0
OB04385,A3,0.02,0
OB03543,A2,0.01,0
OB05873,A3,0.02,0
OB13917,B3,0.1,0
OB00783,A1,0.005,0
OB02164,A2,0.01,0
OB12313,B2,0.06,0
OB05720,A3,0.02,0
OB08419,B1,0.035,0
OB00761,A1,0.005,0
OB14824,C1,0.16,1
OB00515,A1,0.005,0
OB13016,B3,0.1,0
OB01606,A1,0.005,0
OB04280,A3,0.02,0
OB07014,A3,0.02,0
OB02892,A2,0.01,0
OB03931,A2,0.01,0
OB02153,A2,0.01,0
OB09101,B1,0.035,0
OB13089,B3,0.1,0
OB13057,B3,0.1,0
OB00194,A1,0.005,0
OB14101,B3,0.1,0
OB00743,A1,0.005,0
OB15041,C1,0.16,1
OB08805,B1,0.035,0
OB11069,B2,0.06,0
OB01871,A2,0.01,0
OB02212,A2,0.01,0
OB07808,B1,0.035,0
OB03639,A2,0.01,0
OB08594,B1,0.035,0
OB11733,B2,0.06,0
OB05039,A3,0.02,0
OB09042,B1,0.035,0
OB06197,A3,0.02,0
OB03201,A2,0.01,0
OB09921,B1,0.035,0
OB08567,B1,0.035,0
OB14315,B3,0.1,0
OB11128,B2,0.06,1
OB12826,B2,0.06,0
OB06020,A3,0.02,0
OB13574,B3,0.1,0
OB09200,B1,0.035,1
OB15842,C2,0.25,1
OB14415,B3,0.1,0
OB00410,A1,0.005,0
OB00579,A1,0.005,0
OB00693,A1,0.005,0
OB09804,B1,0.035,0
OB10927,B2,0.06,0
OB06275,A3,0.02,0
OB13591,B3,0.1,0
OB04928,A3,0.02,0
OB08848,B1,0.035,0
OB12733,B2,0.06,0
OB05926,A3,0.02,0
OB13626,B3,0.1,0
OB12032,B2,0.06,0
OB14749,C1,0.16,0
OB01158,A1,0.005,0
OB07482,B1,0.035,0
OB15715,C2,0.25,0
OB03134,A2,0.01,0
OB00591,A1,0.005,0
OB11099,B2,0.06,0
OB01576,A1,0.005,0
OB04575,A3,0.02,0
OB03130,A2,0.01,0
OB15063,C1,0.16,0
OB06251,A3,0.02,0
OB06753,A3,0.02,0
OB02397,A2,0.01,0
OB14452,B3,0.1,0
OB03125,A2,0.01,0
OB05041,A3,0.02,0
OB10853,B2,0.06,0
OB10064,B1,0.035,0
OB12754,B2,0.06,0
OB00744,A1,0.005,0
OB01949,A2,0.01,0
OB00183,A1,0.005,0
OB03548,A2,0.01,0
OB04339,A3,0.02,0
OB02717,A2,0.01,0
OB05491,A3,0.02,1
OB01054,A1,0.005,0
OB13518,B3,0.1,1
OB00654,A1,0.005,0
OB00149,A1,0.005,0
OB00709,A1,0.005,0
OB00370,A1,0.005,0
OB00024,A1,0.005,0
OB11505,B2,0.06,0
OB01286,A1,0.005,0
OB01958,A2,0.01,0
OB08026,B1,0.035,0
OB02261,A2,0.01,0
OB05629,A3,0.02,0
OB13208,B3,0.1,0
OB01200,A1,0.005,0
OB04509,A3,0.02,0
OB08662,B1,0.035,0
OB02284,A2,0.01,0
OB01193,A1,0.005,0
OB08299,B1,0.035,0
OB09677,B1,0.035,0
OB15469,C2,0.25,1
OB08543,B1,0.035,0
OB07933,B1,0.035,0
OB12212,B2,0.06,0
OB05606,A3,0.02,0
OB09453,B1,0.035,0
OB08241,B1,0.035,0
OB12527,B2,0.06,0
OB07763,B1,0.035,0
OB04809,A3,0.02,0
OB09636,B1,0.035,0
OB02694,A2,0.01,0
OB04252,A3,0.02,0
OB14015,B3,0.1,0
OB02799,A2,0.01,0
OB14782,C1,0.16,0
OB02512,A2,0.01,0
OB13189,B3,0.1,0
OB13793,B3,0.1,0
OB01909,A2,0.01,0
OB07831,B1,0.035,0
OB11801,B2,0.06,0
OB08069,B1,0.035,0
OB01707,A1,0.005,0
OB01465,A1,0.005,0
OB03801,A2,0.01,0
OB03034,A2,0.01,0
OB02772,A2,0.01,0
OB06419,A3,0.02,0
OB15867,C2,0.25,0
OB09057,B1,0.035,0
OB15644,C2,0.25,1
OB10318,B1,0.035,0
OB00031,A1,0.005,0
OB02307,A2,0.01,0
OB07303,B1,0.035,0
OB01227,A1,0.005,0
OB02330,A2,0.01,0
OB03414,A2,0.01,0
OB14705,C1,0.16,1
OB00174,A1,0.005,0
OB10869,B2,0.06,0
OB15515,C2,0.25,0
OB03242,A2,0.01,0
OB04956,A3,0.02,0
OB11893,B2,0.06,0
OB06069,A3,0.02,0
OB03743,A2,0.01,0
OB05921,A3,0.02,0
OB13566,B3,0.1,0
OB14287,B3,0.1,0
OB08067,B1,0.035,0
OB16012,C3,0.38,0
OB00808,A1,0.005,0
OB01470,A1,0.005,0
OB03903,A2,0.01,0
OB14665,C1,0.16,1
OB14719,C1,0.16,1
OB13748,B3,0.1,1
OB07228,B1,0.035,0
OB11388,B2,0.06,0
OB00494,A1,0.005,0
OB06748,A3,0.02,0
OB01002,A1,0.005,0
OB02318,A2,0.01,0
OB14123,B3,0.1,1
OB14504,C1,0.16,0
OB10550,B2,0.06,0
OB00973,A1,0.005,0
OB05405,A3,0.02,0
OB02381,A2,0.01,0
OB07805,B1,0.035,1
OB06586,A3,0.02,0
OB05792,A3,0.02,0
OB04708,A3,0.02,0
OB06862,A3,0.02,0
OB15957,C3,0.38,0
OB07914,B1,0.035,0
OB11004,B2,0.06,0
OB08577,B1,0.035,1
OB12966,B2,0.06,0
OB04111,A2,0.01,0
OB06739,A3,0.02,0
OB01664,A1,0.005,0
OB07335,B1,0.035,0
OB03346,A2,0.01,0
OB09894,B1,0.035,1
OB12305,B2,0.06,0
OB00199,A1,0.005,0
OB01059,A1,0.005,0
OB00641,A1,0.005,0
OB11203,B2,0.06,0
OB07310,B1,0.035,0
OB11006,B2,0.06,0
OB09539,B1,0.035,0
OB00320,A1,0.005,0
OB09379,B1,0.035,0
OB07432,B1,0.035,0
OB02663,A2,0.01,0
OB15113,C1,0.16,1
OB09309,B1,0.035,0
OB09909,B1,0.035,0
OB10662,B2,0.06,0
OB14482,B3,0.1,0
OB01921,A2,0.01,0
OB11336,B2,0.06,0
OB01953,A2,0.01,0
OB00372,A1,0.005,0
OB00586,A1,0.005,0
OB02831,A2,0.01,0
OB07730,B1,0.035,0
OB15717,C2,0.25,0
OB15929,C3,0.38,1
OB00077,A1,0.005,0
OB06335,A3,0.02,0
OB06863,A3,0.02,0
OB05094,A3,0.02,0
OB13004,B3,0.1,0
OB02369,A2,0.01,0
OB08818,B1,0.035,0
OB07645,B1,0.035,0
OB13493,B3,0.1,0
OB06146,A3,0.02,0
OB11596,B2,0.06,0
OB11906,B2,0.06,1
OB09600,B1,0.035,0
OB10098,B1,0.035,0
OB04736,A3,0.02,0
OB00376,A1,0.005,0
OB00081,A1,0.005,0
OB07651,B1,0.035,0
OB08032,B1,0.035,0
OB02171,A2,0.01,0
OB12318,B2,0.06,0
OB15955,C3,0.38,0
OB02787,A2,0.01,0
OB10986,B2,0.06,0
OB07390,B1,0.035,0
OB02899,A2,0.01,0
OB07575,B1,0.035,0
OB06787,A3,0.02,0
OB05481,A3,0.02,0
OB00190,A1,0.005,0
OB05612,A3,0.02,0
OB15869,C2,0.25,0
OB02893,A2,0.01,0
OB16066,C3,0.38,0
